@relation mfeat-weka.filters.unsupervised.instance.RemovePercentage-P33.0

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute class {1,2,3,4,5,6,7,8,9,10}

@data
0.24603,0.218198,0.35496,0.190118,0.26968,0.184007,0.435886,0.354524,0.208909,0.124995,0.0494,0.152548,0.252764,0.128641,0.064742,0.144612,0.148922,0.03018,0.047039,0.115769,0.09822,0.060441,0.055056,0.194345,0.101904,0.092177,0.068741,0.116555,0.072189,0.102817,0.101094,0.028653,0.102756,0.073546,0.124858,0.035108,0.115058,0.065328,0.018929,0.074805,0.103736,0.060385,0.069186,0.05012,0.129942,0.069445,0.080524,0.050734,0.099629,0.095461,0.060813,0.088806,0.103241,0.068595,0.093595,0.151967,0.090466,0.10803,0.149959,0.006357,0.107109,0.150318,0.057354,0.214626,0.141027,0.117066,0.250486,0.233434,0.160306,0.305287,0.214562,0.074429,0.300594,0.215982,0.006146,0.020885,7
0.333558,0.345075,0.390116,0.253058,0.503527,0.052904,0.229347,0.285033,0.320878,0.200107,0.355683,0.145711,0.093961,0.055147,0.152006,0.185352,0.271832,0.235706,0.086654,0.130183,0.062075,0.15404,0.290261,0.192585,0.059366,0.058916,0.089957,0.198762,0.271546,0.114163,0.077703,0.077501,0.054552,0.277767,0.077275,0.15943,0.032037,0.12385,0.123596,0.088818,0.076971,0.167459,0.05101,0.050747,0.043383,0.042271,0.166008,0.165547,0.018486,0.097409,0.207852,0.136617,0.117924,0.187791,0.16793,0.096103,0.215857,0.121029,0.110895,0.120402,0.170823,0.13647,0.192481,0.132016,0.126571,0.30163,0.143628,0.109977,0.323031,0.205702,0.148482,0.140501,0.202606,0.174384,0.077744,0.126011,7
0.185579,0.193099,0.294357,0.16234,0.195809,0.210891,0.488893,0.286053,0.340027,0.197289,0.12455,0.115725,0.088835,0.253231,0.094783,0.168379,0.096222,0.129702,0.070903,0.203687,0.136603,0.030456,0.068731,0.066991,0.142651,0.097132,0.098065,0.070268,0.046822,0.129681,0.144737,0.080848,0.049048,0.057828,0.145225,0.122986,0.083351,0.040269,0.082403,0.118277,0.150347,0.064058,0.071212,0.053412,0.101374,0.012271,0.109676,0.042154,0.08308,0.100751,0.022799,0.135549,0.109481,0.066816,0.173175,0.080171,0.150733,0.125561,0.038919,0.07069,0.084667,0.070587,0.079776,0.041435,0.139328,0.047982,0.136941,0.215124,0.06338,0.239981,0.234517,0.175769,0.302144,0.260128,0.047884,0.068539,7
0.259695,0.123866,0.254835,0.234742,0.247906,0.188498,0.452206,0.390835,0.119003,0.170493,0.043156,0.232548,0.214488,0.190306,0.050545,0.204328,0.051311,0.080139,0.147837,0.220032,0.066576,0.065625,0.08845,0.131648,0.089105,0.132227,0.064535,0.091404,0.02757,0.156007,0.047046,0.105166,0.07441,0.066606,0.054699,0.133006,0.07485,0.042996,0.059395,0.156641,0.096553,0.061949,0.018625,0.117967,0.026317,0.108556,0.03349,0.113223,0.142839,0.022372,0.15608,0.133889,0.075977,0.18171,0.12042,0.045836,0.214498,0.056268,0.073273,0.102956,0.014478,0.116654,0.086561,0.092554,0.159864,0.024112,0.209411,0.213905,0.117154,0.257711,0.245641,0.154685,0.319827,0.28415,0.067661,0.066106,7
0.300066,0.300472,0.387826,0.296535,0.495581,0.068289,0.359552,0.326263,0.18557,0.192167,0.231029,0.231864,0.217415,0.155146,0.192952,0.08742,0.163386,0.293169,0.135104,0.147221,0.147596,0.178316,0.16667,0.146774,0.073997,0.050512,0.244475,0.023843,0.020592,0.061962,0.21036,0.163071,0.097399,0.114464,0.096639,0.244067,0.111579,0.080383,0.116646,0.202065,0.101344,0.152192,0.130308,0.07952,0.028717,0.043554,0.079357,0.0436,0.078826,0.080619,0.075255,0.093201,0.073597,0.174971,0.070507,0.12679,0.201972,0.070176,0.134691,0.057277,0.126809,0.159756,0.099969,0.170196,0.208629,0.254063,0.083867,0.269392,0.388223,0.078493,0.233285,0.163597,0.160275,0.153073,0.129352,0.04551,7
0.362367,0.261151,0.359469,0.277561,0.373434,0.156818,0.301728,0.423683,0.261781,0.048156,0.161844,0.148153,0.278045,0.248326,0.173718,0.104975,0.018015,0.131511,0.165182,0.10224,0.098367,0.137825,0.097416,0.042169,0.141048,0.122139,0.094413,0.098161,0.106918,0.10028,0.144093,0.074253,0.051708,0.013501,0.184177,0.03757,0.053617,0.042873,0.111268,0.024671,0.087286,0.040914,0.085116,0.031619,0.201626,0.045686,0.120155,0.016252,0.078241,0.159189,0.04647,0.060214,0.156892,0.074554,0.108613,0.070562,0.101761,0.131799,0.061786,0.186219,0.163929,0.047859,0.236374,0.227327,0.047068,0.258569,0.232203,0.164578,0.286979,0.252652,0.140765,0.065685,0.250921,0.159543,0.043201,0.077931,7
0.279535,0.278231,0.402652,0.212806,0.516547,0.07621,0.324063,0.393931,0.182289,0.149252,0.25513,0.180868,0.241701,0.132787,0.208843,0.060779,0.128935,0.250811,0.152185,0.191387,0.070966,0.129945,0.122001,0.08734,0.049516,0.015024,0.131428,0.126243,0.063483,0.056352,0.106454,0.135468,0.149526,0.048185,0.061543,0.13989,0.134832,0.038914,0.037251,0.098801,0.120736,0.101469,0.102812,0.099768,0.101075,0.036806,0.199703,0.03227,0.048931,0.170069,0.159362,0.098632,0.109997,0.236975,0.035352,0.095872,0.269548,0.080449,0.181502,0.052386,0.146197,0.195517,0.130578,0.183762,0.179411,0.302773,0.105939,0.204357,0.422139,0.121282,0.220154,0.153818,0.177656,0.130108,0.144419,0.071922,7
0.362861,0.265843,0.24255,0.171095,0.424087,0.10889,0.32675,0.425838,0.426036,0.052713,0.247211,0.264001,0.231882,0.057757,0.157777,0.091972,0.166662,0.327732,0.180384,0.034022,0.189039,0.151396,0.141866,0.260197,0.107386,0.030266,0.185244,0.137272,0.106041,0.064408,0.095729,0.022661,0.174166,0.157925,0.134938,0.053858,0.083778,0.066857,0.156413,0.026964,0.121756,0.039607,0.082662,0.052823,0.159685,0.039333,0.109482,0.090504,0.020082,0.123338,0.076238,0.061646,0.113966,0.087866,0.06821,0.046013,0.08144,0.078863,0.020176,0.201901,0.093185,0.05953,0.244674,0.250937,0.065538,0.258563,0.271519,0.136457,0.290302,0.254207,0.144262,0.022959,0.241912,0.166651,0.075436,0.152688,7
0.27655,0.305635,0.369,0.196672,0.272892,0.225478,0.333014,0.288628,0.188667,0.132875,0.06114,0.205122,0.322255,0.080579,0.07091,0.125976,0.082357,0.163207,0.169613,0.099389,0.041508,0.159004,0.12744,0.069339,0.015173,0.125674,0.117281,0.122708,0.065665,0.08383,0.079033,0.146066,0.101279,0.025572,0.054855,0.122952,0.130349,0.105566,0.055533,0.070014,0.103238,0.1472,0.099846,0.019503,0.055977,0.015309,0.031335,0.023111,0.043833,0.034583,0.025923,0.080356,0.027794,0.051901,0.056534,0.083018,0.072933,0.02922,0.088683,0.127359,0.041844,0.119244,0.119864,0.112911,0.137309,0.089366,0.169197,0.194502,0.118382,0.256703,0.210302,0.127658,0.312748,0.225466,0.086444,0.156241,7
0.346948,0.322893,0.346932,0.291791,0.510512,0.078371,0.319458,0.360125,0.297038,0.179759,0.297035,0.221295,0.188753,0.063928,0.175887,0.034987,0.206951,0.30579,0.173299,0.156038,0.114867,0.022408,0.174878,0.257545,0.027198,0.136283,0.135125,0.021197,0.153882,0.124805,0.04408,0.138284,0.204624,0.030217,0.064338,0.112814,0.072045,0.164784,0.170084,0.034886,0.053412,0.164273,0.036429,0.156055,0.062483,0.058814,0.12453,0.059079,0.024666,0.129475,0.108658,0.132129,0.113973,0.151241,0.139192,0.241507,0.191327,0.104922,0.246507,0.220324,0.069003,0.251995,0.269989,0.126517,0.222638,0.357902,0.149643,0.082522,0.419713,0.168779,0.097135,0.06047,0.173112,0.091931,0.028089,0.039767,7
0.335753,0.319388,0.407753,0.289081,0.441658,0.106842,0.188506,0.272334,0.315002,0.14004,0.361488,0.135567,0.153972,0.096345,0.224421,0.1712,0.256188,0.239329,0.105896,0.123389,0.091904,0.134306,0.274733,0.260499,0.144963,0.101059,0.069347,0.074488,0.305633,0.175517,0.063797,0.017191,0.10342,0.150772,0.069519,0.153844,0.034014,0.113755,0.067057,0.100748,0.097099,0.081106,0.116555,0.185059,0.077278,0.085247,0.097894,0.032883,0.121928,0.104476,0.040832,0.013206,0.089515,0.067271,0.076098,0.059673,0.079941,0.142203,0.095251,0.033246,0.207275,0.102725,0.036878,0.024456,0.133073,0.119398,0.094447,0.124066,0.217461,0.151994,0.218463,0.175727,0.203614,0.229155,0.132467,0.176062,7
0.302329,0.260655,0.330675,0.210595,0.466392,0.081731,0.377222,0.404356,0.229467,0.127263,0.180912,0.250183,0.260637,0.100069,0.178844,0.093465,0.132989,0.253375,0.141302,0.051741,0.169274,0.162387,0.10133,0.119412,0.115749,0.031478,0.150361,0.104954,0.057716,0.089223,0.154873,0.063031,0.103302,0.077803,0.117971,0.129811,0.132775,0.006869,0.032916,0.164378,0.120424,0.086175,0.065663,0.06343,0.037139,0.072262,0.156673,0.202932,0.122732,0.075049,0.2295,0.112174,0.041272,0.230143,0.123469,0.170298,0.156405,0.132982,0.193191,0.206029,0.152704,0.193488,0.265386,0.139801,0.180147,0.368173,0.149113,0.126916,0.404902,0.174963,0.154434,0.06182,0.206206,0.121742,0.03249,0.114331,7
0.026509,0.113777,0.34117,0.325001,0.190554,0.16196,0.500916,0.263957,0.084823,0.235559,0.244918,0.136853,0.17736,0.225286,0.080164,0.065141,0.071253,0.14171,0.168927,0.23503,0.181975,0.019429,0.015429,0.113491,0.081168,0.139841,0.095277,0.045145,0.095269,0.160016,0.120365,0.061534,0.144125,0.064729,0.152117,0.099862,0.02965,0.039987,0.098374,0.15576,0.118925,0.073801,0.071687,0.085834,0.121866,0.071825,0.061106,0.115671,0.140096,0.146808,0.143747,0.077143,0.210478,0.09679,0.033274,0.059808,0.125431,0.117381,0.117053,0.133179,0.205078,0.135834,0.108584,0.131461,0.050037,0.138938,0.17283,0.070272,0.301985,0.169038,0.131341,0.114829,0.063369,0.284908,0.065147,0.119601,7
0.314604,0.299366,0.361576,0.207752,0.472049,0.060186,0.285583,0.351662,0.335191,0.121455,0.272379,0.214254,0.195715,0.019449,0.17366,0.05984,0.19594,0.340991,0.191935,0.10293,0.12171,0.057559,0.217579,0.282671,0.100608,0.024401,0.132994,0.05279,0.179573,0.026962,0.146123,0.087932,0.103334,0.078808,0.138729,0.137271,0.101939,0.071911,0.056428,0.165906,0.04573,0.095665,0.068388,0.043363,0.129866,0.029593,0.056991,0.203409,0.036462,0.048843,0.203271,0.192863,0.084657,0.189725,0.173384,0.051208,0.164268,0.173315,0.083474,0.154372,0.176832,0.087659,0.234551,0.161152,0.102569,0.296358,0.20043,0.10698,0.337086,0.234203,0.144824,0.096151,0.244478,0.15286,0.067336,0.141063,7
0.2245,0.13431,0.304327,0.124283,0.079304,0.092705,0.503484,0.160438,0.34214,0.064149,0.181009,0.071929,0.111588,0.309946,0.122199,0.140401,0.039025,0.137933,0.160124,0.139536,0.167867,0.028127,0.091577,0.028556,0.082455,0.157582,0.054457,0.079218,0.083948,0.081853,0.101754,0.038757,0.114685,0.071111,0.101884,0.08902,0.096128,0.078031,0.058108,0.143514,0.085882,0.101435,0.033691,0.045698,0.148749,0.098574,0.051482,0.058399,0.119185,0.100324,0.050421,0.030334,0.064208,0.044132,0.028892,0.075252,0.076374,0.072953,0.074317,0.063478,0.151554,0.079799,0.059093,0.095873,0.196311,0.1334,0.016396,0.062351,0.102596,0.116144,0.010861,0.121389,0.052768,0.26613,0.3148,0.097207,7
0.307898,0.313377,0.377081,0.288628,0.514172,0.095942,0.308516,0.33089,0.170653,0.17621,0.296688,0.183036,0.229919,0.156676,0.202401,0.040353,0.180181,0.27609,0.204661,0.188324,0.104842,0.030635,0.138688,0.247003,0.025285,0.143432,0.110121,0.103257,0.129797,0.1549,0.017702,0.104753,0.184794,0.102548,0.103793,0.088634,0.059246,0.157522,0.148547,0.013196,0.073407,0.100639,0.113045,0.077621,0.146636,0.014416,0.230339,0.063608,0.074861,0.170813,0.154619,0.088053,0.115008,0.218751,0.120017,0.183584,0.242943,0.088544,0.22389,0.137431,0.094029,0.211917,0.240554,0.152519,0.201559,0.329867,0.136307,0.134081,0.407562,0.160295,0.137614,0.09309,0.1471,0.157928,0.093522,0.074028,7
0.297875,0.211393,0.323082,0.188681,0.471996,0.054865,0.355416,0.438559,0.313739,0.104387,0.251894,0.24089,0.229118,0.012394,0.23739,0.082756,0.146809,0.28067,0.145643,0.155074,0.166994,0.1365,0.140251,0.14817,0.091511,0.068054,0.208404,0.051297,0.040392,0.107338,0.159669,0.126989,0.152776,0.049027,0.09286,0.203816,0.089528,0.106416,0.070314,0.194067,0.007068,0.180929,0.072583,0.00891,0.071948,0.080036,0.126931,0.192553,0.088534,0.133789,0.206783,0.092367,0.082824,0.225536,0.127313,0.050507,0.213104,0.151243,0.119338,0.130602,0.188622,0.156817,0.205459,0.080943,0.142362,0.301227,0.126194,0.138215,0.354988,0.182392,0.151478,0.118776,0.223458,0.144782,0.086798,0.130622,7
0.316653,0.221301,0.36701,0.260586,0.348225,0.170402,0.322636,0.389074,0.206643,0.068809,0.16447,0.181258,0.297706,0.175177,0.230167,0.088113,0.022874,0.158123,0.164968,0.035422,0.166806,0.150911,0.040117,0.092188,0.206749,0.064263,0.120494,0.157323,0.03789,0.02043,0.167965,0.120413,0.122206,0.087836,0.15733,0.026406,0.17154,0.10407,0.04337,0.062422,0.158239,0.063607,0.129898,0.039756,0.11073,0.057106,0.147218,0.087947,0.07238,0.153503,0.055961,0.11987,0.19618,0.034997,0.14208,0.101637,0.031566,0.181756,0.095885,0.067255,0.22648,0.073277,0.069797,0.120122,0.086484,0.155284,0.184774,0.138694,0.224979,0.236021,0.193826,0.106261,0.262495,0.215367,0.037016,0.120959,7
0.289264,0.284781,0.428114,0.225305,0.385299,0.143987,0.303109,0.37317,0.160683,0.065612,0.182398,0.15986,0.337974,0.173127,0.227871,0.056438,0.019691,0.200016,0.151891,0.03479,0.067547,0.181551,0.070732,0.076757,0.09161,0.117151,0.150238,0.122436,0.041665,0.078561,0.153916,0.108955,0.0671,0.024702,0.135445,0.074166,0.111277,0.000469,0.078857,0.026353,0.137831,0.046735,0.058239,0.074692,0.092201,0.125718,0.1411,0.094552,0.086149,0.128495,0.105705,0.18375,0.110393,0.096948,0.22585,0.07011,0.067307,0.260327,0.106442,0.082892,0.267285,0.137468,0.148442,0.046903,0.117158,0.219538,0.112643,0.139444,0.272758,0.216394,0.151643,0.122337,0.247198,0.174513,0.091024,0.135019,7
0.326531,0.323453,0.410212,0.214771,0.403344,0.146554,0.262335,0.344321,0.221208,0.076504,0.224748,0.20402,0.299609,0.110241,0.188147,0.02161,0.115205,0.265494,0.200757,0.06723,0.082202,0.125217,0.133812,0.242199,0.08414,0.124924,0.129025,0.146537,0.103026,0.096047,0.164019,0.089028,0.131556,0.111044,0.145146,0.059403,0.142674,0.050418,0.076129,0.019447,0.158584,0.020156,0.062244,0.105421,0.133031,0.087849,0.032836,0.072393,0.096281,0.018806,0.056939,0.163831,0.044314,0.082073,0.160365,0.151418,0.052314,0.18115,0.13899,0.128336,0.181865,0.134181,0.177872,0.134794,0.096058,0.23739,0.189843,0.105162,0.277236,0.232119,0.138745,0.130822,0.247168,0.172596,0.055475,0.203228,7
0.221738,0.34473,0.388673,0.248455,0.562182,0.080196,0.280271,0.188434,0.12129,0.272518,0.423636,0.12728,0.164411,0.065209,0.212722,0.304833,0.157551,0.224309,0.134242,0.264052,0.202432,0.200057,0.205952,0.199247,0.161315,0.285586,0.172481,0.068437,0.170513,0.084867,0.263539,0.104491,0.096798,0.108308,0.078261,0.22054,0.199044,0.120989,0.033989,0.025747,0.177543,0.211146,0.060961,0.10722,0.107387,0.141473,0.05589,0.070245,0.080952,0.120976,0.076126,0.038411,0.094066,0.11925,0.058994,0.078241,0.016838,0.126608,0.020759,0.117508,0.035776,0.123286,0.033835,0.069169,0.036698,0.129663,0.118121,0.138665,0.221108,0.169836,0.244016,0.195088,0.094015,0.327424,0.198143,0.116981,7
0.200774,0.13356,0.221453,0.093534,0.226886,0.162872,0.466623,0.346618,0.281582,0.165962,0.06525,0.155296,0.235713,0.293096,0.049862,0.073307,0.089099,0.141982,0.086846,0.059621,0.126968,0.068185,0.022465,0.069305,0.106226,0.088517,0.121949,0.049968,0.052635,0.108284,0.12077,0.072536,0.047173,0.126891,0.098228,0.122298,0.017588,0.082128,0.086151,0.145268,0.042114,0.040524,0.094559,0.066171,0.087604,0.078306,0.053751,0.093513,0.107577,0.04904,0.111554,0.082736,0.080481,0.092059,0.063965,0.102678,0.047539,0.139754,0.095218,0.0823,0.135303,0.103394,0.152547,0.124745,0.151992,0.191669,0.080263,0.076131,0.083019,0.17697,0.204082,0.183435,0.326557,0.303616,0.116073,0.187805,7
0.274392,0.219095,0.382569,0.210931,0.432687,0.079817,0.36457,0.428329,0.237944,0.102598,0.185934,0.201432,0.304192,0.090169,0.235065,0.061849,0.069021,0.264945,0.104295,0.050334,0.082018,0.221999,0.099373,0.101129,0.060481,0.095313,0.141412,0.126545,0.103414,0.064684,0.128926,0.118897,0.0685,0.064082,0.079792,0.088868,0.153788,0.038531,0.079368,0.055344,0.158501,0.087256,0.039476,0.144052,0.033663,0.143497,0.071372,0.113457,0.123509,0.081616,0.139576,0.089368,0.083044,0.158175,0.144498,0.084208,0.115924,0.210171,0.03159,0.087266,0.242336,0.076914,0.151766,0.021465,0.118133,0.235359,0.10616,0.183167,0.312788,0.181602,0.189549,0.180257,0.218597,0.182631,0.107974,0.147069,7
0.143536,0.101958,0.413203,0.033309,0.195285,0.18519,0.499838,0.169277,0.210846,0.1143,0.279309,0.184048,0.070375,0.324347,0.096207,0.095213,0.110264,0.281821,0.100122,0.067271,0.053379,0.084843,0.081709,0.141505,0.149363,0.158739,0.087091,0.069337,0.135031,0.065916,0.110814,0.088458,0.088175,0.067986,0.070763,0.056577,0.089309,0.059761,0.056668,0.135351,0.069186,0.12882,0.086267,0.07879,0.141576,0.101754,0.073834,0.046961,0.075033,0.070354,0.025873,0.083664,0.100043,0.108576,0.113658,0.057548,0.13695,0.069416,0.108311,0.030821,0.105393,0.027093,0.078649,0.119692,0.167641,0.109432,0.103921,0.137203,0.216717,0.170739,0.095834,0.234599,0.054059,0.297004,0.233419,0.106788,7
0.29995,0.2576,0.290156,0.200722,0.396241,0.107792,0.461447,0.422529,0.245328,0.046043,0.061738,0.253313,0.268572,0.165821,0.056973,0.177383,0.058554,0.143804,0.136015,0.157755,0.134642,0.135831,0.04341,0.033005,0.152302,0.096252,0.005792,0.062655,0.139511,0.087536,0.028425,0.059848,0.099107,0.043979,0.057746,0.057914,0.084154,0.043715,0.028929,0.050418,0.060303,0.086805,0.016456,0.068193,0.080655,0.148586,0.138545,0.012059,0.110317,0.15523,0.059435,0.051362,0.156385,0.10286,0.03271,0.112778,0.133332,0.028973,0.095229,0.273637,0.047589,0.084311,0.312174,0.176841,0.069784,0.346205,0.206376,0.093389,0.336616,0.239691,0.075456,0.065852,0.245972,0.104424,0.109641,0.114998,7
0.32415,0.223953,0.414671,0.268412,0.330619,0.191487,0.277961,0.404103,0.204087,0.087482,0.113795,0.152886,0.28832,0.20599,0.148365,0.163649,0.020544,0.108994,0.116586,0.135347,0.133249,0.159297,0.064034,0.021132,0.174159,0.138722,0.085721,0.133393,0.050288,0.100145,0.155658,0.152079,0.051562,0.033558,0.175104,0.120324,0.141651,0.101125,0.046617,0.087432,0.187136,0.087068,0.065495,0.079829,0.151833,0.038843,0.094246,0.024084,0.060163,0.12229,0.05922,0.010585,0.169748,0.07659,0.03512,0.074359,0.114064,0.089682,0.050629,0.081006,0.126892,0.063354,0.111937,0.137798,0.069265,0.155493,0.184428,0.180079,0.200038,0.271145,0.185208,0.108721,0.265403,0.237544,0.021862,0.072765,7
0.293632,0.335805,0.41197,0.257745,0.520835,0.056576,0.278011,0.253332,0.230359,0.25823,0.36385,0.12207,0.188387,0.070814,0.245471,0.213633,0.186176,0.255016,0.067149,0.273921,0.136841,0.085811,0.219336,0.214457,0.182126,0.271765,0.010984,0.088374,0.215607,0.20063,0.215083,0.129636,0.117086,0.157648,0.220228,0.134675,0.127451,0.186244,0.107482,0.14176,0.23526,0.071201,0.111681,0.200066,0.125813,0.060029,0.046591,0.030902,0.060925,0.023159,0.05918,0.108361,0.075369,0.096755,0.087556,0.106876,0.181299,0.069696,0.081037,0.067134,0.087119,0.037875,0.085857,0.128834,0.11967,0.124133,0.158649,0.222106,0.304067,0.126848,0.254229,0.19036,0.124688,0.250896,0.179012,0.074966,7
0.277905,0.175133,0.333839,0.222108,0.290599,0.144632,0.265409,0.426085,0.382073,0.178541,0.200188,0.1932,0.218417,0.078849,0.080418,0.155053,0.082139,0.233284,0.263257,0.166419,0.028558,0.104581,0.103215,0.185958,0.068841,0.089526,0.06784,0.086968,0.151948,0.083674,0.02089,0.020854,0.109847,0.063348,0.05299,0.061287,0.061075,0.029943,0.085355,0.045109,0.005688,0.036439,0.07937,0.038379,0.080238,0.111685,0.067289,0.075152,0.066042,0.121485,0.137153,0.021151,0.130425,0.105127,0.087158,0.06219,0.121279,0.13938,0.080273,0.036798,0.118146,0.087218,0.069461,0.051852,0.170589,0.143726,0.071296,0.058001,0.063342,0.114537,0.094132,0.076217,0.287178,0.255191,0.137163,0.23636,7
0.122734,0.419208,0.363887,0.046843,0.35082,0.196792,0.331697,0.235689,0.37037,0.09779,0.284257,0.120738,0.161731,0.061124,0.214225,0.163905,0.0748,0.054295,0.075063,0.09263,0.191632,0.162553,0.038363,0.091198,0.153055,0.1458,0.097764,0.093434,0.042293,0.02606,0.124158,0.178496,0.079122,0.070756,0.074994,0.143847,0.099954,0.056422,0.035518,0.037586,0.080022,0.148627,0.118649,0.053226,0.06693,0.070935,0.071617,0.053241,0.057536,0.141811,0.132764,0.052553,0.063727,0.09525,0.077259,0.05386,0.031583,0.129419,0.16815,0.150682,0.045568,0.071604,0.10732,0.055028,0.107937,0.095805,0.204169,0.182066,0.033263,0.127814,0.282553,0.261925,0.371899,0.063535,0.100419,0.312035,7
0.357105,0.274331,0.296833,0.230881,0.455068,0.067009,0.32786,0.383817,0.358154,0.113611,0.28926,0.233547,0.211375,0.047689,0.214584,0.022285,0.20706,0.343701,0.166018,0.07912,0.119934,0.043102,0.220089,0.258254,0.062685,0.080645,0.128203,0.046757,0.154784,0.110712,0.062437,0.10781,0.176201,0.092201,0.040898,0.090069,0.08626,0.129243,0.160974,0.098741,0.058036,0.103412,0.076509,0.110901,0.012195,0.160239,0.031821,0.179386,0.15122,0.057395,0.186833,0.152752,0.060785,0.163447,0.164175,0.007601,0.121358,0.184414,0.043075,0.190383,0.185599,0.051998,0.234885,0.215491,0.078982,0.299957,0.219866,0.127972,0.325471,0.244946,0.138757,0.084274,0.222073,0.177418,0.007665,0.0731,7
0.279043,0.690723,0.295763,0.574888,0.139454,0.077803,0.214422,0.145243,0.196471,0.180411,0.130093,0.134603,0.161234,0.123107,0.127943,0.164289,0.106823,0.111375,0.086185,0.124814,0.132352,0.127278,0.058705,0.086577,0.172643,0.130002,0.10521,0.07022,0.067196,0.140609,0.158591,0.080688,0.07012,0.060683,0.143821,0.121319,0.089082,0.026364,0.05903,0.17603,0.118792,0.071859,0.030952,0.050744,0.122751,0.072725,0.085314,0.069732,0.151971,0.11854,0.060569,0.01239,0.107816,0.116115,0.10346,0.054387,0.134617,0.080717,0.05907,0.066779,0.162544,0.153714,0.043679,0.059969,0.105794,0.144839,0.095735,0.129171,0.19607,0.084771,0.011768,0.079852,0.326374,0.309893,0.300771,0.347913,8
0.282279,0.549092,0.448889,0.279142,0.202873,0.129349,0.165917,0.301004,0.132109,0.137216,0.150564,0.210593,0.145199,0.184063,0.10435,0.159902,0.122544,0.153301,0.071228,0.093324,0.143011,0.143797,0.097417,0.090233,0.162324,0.094319,0.108057,0.120622,0.051827,0.061587,0.130637,0.096637,0.070608,0.090032,0.135045,0.08237,0.077823,0.099231,0.104092,0.068022,0.067916,0.11555,0.115968,0.062553,0.114182,0.112801,0.066744,0.009119,0.095572,0.043048,0.091087,0.146131,0.128192,0.132928,0.103784,0.046818,0.093938,0.030173,0.037327,0.118664,0.06616,0.106633,0.184558,0.148474,0.142962,0.199115,0.024095,0.141925,0.064672,0.195158,0.341683,0.273072,0.387398,0.462101,0.217448,0.225166,8
0.182821,0.368147,0.453414,0.189294,0.504414,0.11545,0.464781,0.390488,0.235287,0.220922,0.294158,0.166345,0.252201,0.096815,0.145441,0.21285,0.047564,0.226099,0.053577,0.146335,0.100501,0.082345,0.15979,0.179223,0.097285,0.075822,0.102294,0.072251,0.076135,0.108611,0.096611,0.040237,0.050154,0.073525,0.138365,0.039001,0.013116,0.025404,0.148292,0.057101,0.019075,0.067685,0.094062,0.058168,0.095683,0.120389,0.075382,0.167792,0.071257,0.087536,0.137467,0.1755,0.106775,0.183434,0.121858,0.045218,0.178842,0.189339,0.047787,0.164387,0.183998,0.052135,0.207387,0.208398,0.06922,0.255549,0.259272,0.203709,0.302996,0.249022,0.318949,0.05797,0.380891,0.227786,0.09228,0.205484,8
